session,prey_transect_id_prey,species,prey_tl
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,5
159,9838,tomtate,8
159,9838,tomtate,8
159,9838,tomtate,8
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,tomtate,7
159,9838,white grunt,12
159,9838,white grunt,8
159,9838,white grunt,8
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,10
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,white grunt,15
159,9838,butter hamlet,7
159,9838,butter hamlet,7
159,9838,redband parrotfish,7
159,9838,redband parrotfish,6
159,9838,stoplight parrotfish,8
159,9838,stoplight parrotfish,6
159,9838,stoplight parrotfish,7
159,9838,stoplight parrotfish,5
159,9838,striped parrotfish,6
159,9838,striped parrotfish,6
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,yellowtail snapper,8
159,9838,bluehead wrasse,10
159,9838,sharpnose puffer,6
159,9839,gray angelfish,26
159,9839,queen angelfish,12
159,9839,queen angelfish,8
159,9839,spotfin butterflyfish,10
159,9839,beaugregory,7
159,9839,beaugregory,7
159,9839,beaugregory,8
159,9839,bridled goby,3
159,9839,bridled goby,3
159,9839,bridled goby,5
159,9839,bridled goby,4
159,9839,bridled goby,3
159,9839,bridled goby,5
159,9839,bridled goby,5
159,9839,bridled goby,6
159,9839,bridled goby,4
159,9839,bridled goby,5
159,9839,colon goby,4
159,9839,colon goby,6
159,9839,colon goby,5
159,9839,colon goby,3
159,9839,goldspot goby,6
159,9839,goldspot goby,7
159,9839,goldspot goby,6
159,9839,masked goby,4
159,9839,masked goby,3
159,9839,masked goby,3
159,9839,masked goby,4
159,9839,neon goby,4
159,9839,neon goby,4
159,9839,neon goby,5
159,9839,bluestriped grunt,8
159,9839,french grunt,10
159,9839,tomtate,8
159,9839,tomtate,8
159,9839,tomtate,10
159,9839,white grunt,16
159,9839,white grunt,19
159,9839,white grunt,18
159,9839,white grunt,10
159,9839,white grunt,10
159,9839,white grunt,10
159,9839,white grunt,10
159,9839,white grunt,10
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,7
159,9839,white grunt,10
159,9839,white grunt,10
159,9839,white grunt,10
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,white grunt,8
159,9839,porkfish,23
159,9839,porkfish,18
159,9839,butter hamlet,7
159,9839,roughhead blenny,4
159,9839,midnight parrotfish,32
159,9839,redband parrotfish,7
159,9839,stoplight parrotfish,4
159,9839,stoplight parrotfish,3
159,9839,stoplight parrotfish,12
159,9839,stoplight parrotfish,34
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,7
159,9839,striped parrotfish,7
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,striped parrotfish,6
159,9839,yellowtail snapper,15
159,9839,yellowtail snapper,10
159,9839,bluehead wrasse,7
159,9530,beaugregory,6
159,9530,beaugregory,7
159,9530,beaugregory,8
159,9530,beaugregory,8
159,9530,bicolor damselfish,5
159,9530,black grouper,40
159,9530,blue tang,14
159,9530,bridled goby,4
159,9530,bridled goby,4
159,9530,bridled goby,4
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,5
159,9530,bridled goby,6
159,9530,bridled goby,6
159,9530,bridled goby,6
159,9530,bridled goby,6
159,9530,bridled goby,6
159,9530,bridled goby,7
159,9530,butter hamlet,7
159,9530,colon goby,4
159,9530,colon goby,5
159,9530,colon goby,6
159,9530,french grunt,12
159,9530,goldspot goby,4
159,9530,goldspot goby,5
159,9530,goldspot goby,5
159,9530,goldspot goby,5
159,9530,goldspot goby,6
159,9530,goldspot goby,6
159,9530,goldspot goby,6
159,9530,goldspot goby,6
159,9530,goldspot goby,7
159,9530,goldspot goby,7
159,9530,goldspot goby,7
159,9530,goldspot goby,7
159,9530,goldspot goby,7
159,9530,goldspot goby,7
159,9530,goldspot goby,7
159,9530,masked goby,3
159,9530,masked goby,3
159,9530,masked goby,4
159,9530,masked goby,4
159,9530,masked goby,4
159,9530,masked goby,4
159,9530,masked goby,4
159,9530,masked goby,4
159,9530,masked goby,4
159,9530,redband parrotfish,5
159,9530,redband parrotfish,6
159,9530,redband parrotfish,6
159,9530,redband parrotfish,6
159,9530,redband parrotfish,8
159,9530,redband parrotfish,9
159,9530,roughhead blenny,3
159,9530,sharpnose puffer,7
159,9530,sharpnose puffer,7
159,9530,spotted moray,60
159,9530,stoplight parrotfish,6
159,9530,stoplight parrotfish,7
159,9530,stoplight parrotfish,8
159,9530,stoplight parrotfish,9
159,9530,stoplight parrotfish,9
159,9530,striped parrotfish,4
159,9530,striped parrotfish,5
159,9530,striped parrotfish,6
159,9530,striped parrotfish,6
159,9530,striped parrotfish,6
159,9530,striped parrotfish,6
159,9530,striped parrotfish,7
159,9530,striped parrotfish,7
159,9530,striped parrotfish,7
159,9530,striped parrotfish,7
159,9530,striped parrotfish,7
159,9530,striped parrotfish,7
159,9530,striped parrotfish,8
159,9530,striped parrotfish,8
159,9530,striped parrotfish,8
159,9530,striped parrotfish,8
159,9530,striped parrotfish,11
159,9530,striped parrotfish,12
159,9530,striped parrotfish,14
159,9530,tomtate,7
159,9530,tomtate,8
159,9530,tomtate,9
159,9530,white grunt,6
159,9530,white grunt,7
159,9530,white grunt,7
159,9530,white grunt,7
159,9530,white grunt,7
159,9530,white grunt,7
159,9530,white grunt,7
159,9530,white grunt,8
159,9530,white grunt,8
159,9530,white grunt,8
159,9530,white grunt,8
159,9530,white grunt,9
159,9530,white grunt,9
159,9530,white grunt,9
159,9530,white grunt,11
159,9530,white grunt,11
159,9530,white grunt,11
159,9530,white grunt,11
159,9530,white grunt,12
159,9530,white grunt,12
159,9530,white grunt,14
159,9530,white grunt,15
159,9530,white grunt,16
159,9530,white grunt,18
159,9530,white grunt,20
159,9531,beaugregory,7
159,9531,beaugregory,8
159,9531,beaugregory,8
159,9531,bicolor damselfish,5
159,9531,blue angelfish,25
159,9531,bluehead wrasse,7
159,9531,bridled goby,4
159,9531,bridled goby,4
159,9531,bridled goby,4
159,9531,bridled goby,5
159,9531,bridled goby,5
159,9531,bridled goby,5
159,9531,bridled goby,5
159,9531,bridled goby,5
159,9531,bridled goby,5
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,bridled goby,6
159,9531,doctorfish,16
159,9531,doctorfish,18
159,9531,doctorfish,21
159,9531,doctorfish,24
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,4
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,5
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,6
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,7
159,9531,french grunt,8
159,9531,french grunt,15
159,9531,goldspot goby,5
159,9531,goldspot goby,5
159,9531,goldspot goby,6
159,9531,goldspot goby,6
159,9531,goldspot goby,6
159,9531,goldspot goby,6
159,9531,goldspot goby,6
159,9531,goldspot goby,7
159,9531,goldspot goby,7
159,9531,goldspot goby,7
159,9531,goldspot goby,7
159,9531,goldspot goby,7
159,9531,goldspot goby,7
159,9531,redband parrotfish,6
159,9531,schoolmaster snapper,8
159,9531,sharpnose puffer,5
159,9531,sharpnose puffer,6
159,9531,sharpnose puffer,7
159,9531,stoplight parrotfish,6
159,9531,stoplight parrotfish,8
159,9531,stoplight parrotfish,9
159,9531,stoplight parrotfish,11
159,9531,stoplight parrotfish,13
159,9531,striped parrotfish,4
159,9531,striped parrotfish,4
159,9531,striped parrotfish,4
159,9531,striped parrotfish,4
159,9531,striped parrotfish,5
159,9531,striped parrotfish,5
159,9531,striped parrotfish,5
159,9531,striped parrotfish,6
159,9531,striped parrotfish,6
159,9531,striped parrotfish,7
159,9531,striped parrotfish,7
159,9531,striped parrotfish,7
159,9531,striped parrotfish,7
159,9531,striped parrotfish,7
159,9531,striped parrotfish,7
159,9531,striped parrotfish,7
159,9531,striped parrotfish,8
159,9531,striped parrotfish,8
159,9531,striped parrotfish,8
159,9531,striped parrotfish,8
159,9531,striped parrotfish,8
159,9531,striped parrotfish,9
159,9531,striped parrotfish,9
159,9531,striped parrotfish,9
159,9531,striped parrotfish,10
159,9531,striped parrotfish,11
159,9531,threespot damselfish,9
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,4
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,5
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,6
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,7
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,8
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,9
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,10
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,tomtate,11
159,9531,white grunt,6
159,9531,white grunt,6
159,9531,white grunt,6
159,9531,white grunt,6
159,9531,white grunt,6
159,9531,white grunt,6
159,9531,white grunt,6
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,7
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,8
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,9
159,9531,white grunt,10
159,9531,white grunt,10
159,9531,white grunt,10
159,9531,white grunt,10
159,9531,white grunt,10
159,9531,white grunt,10
159,9531,white grunt,12
159,9531,white grunt,12
159,9531,white grunt,12
159,9531,white grunt,13
159,9531,white grunt,13
159,9531,white grunt,13
159,9531,white grunt,14
159,9531,white grunt,14
159,9531,white grunt,14
159,9531,white grunt,14
159,9531,white grunt,15
159,9531,white grunt,15
159,9531,white grunt,15
159,9531,white grunt,16
159,9531,white grunt,16
159,9531,white grunt,16
159,9531,white grunt,18
159,9531,yellowtail snapper,8
159,9531,yellowtail snapper,9
159,9531,yellowtail snapper,9
159,9531,yellowtail snapper,10
160,9836,blue angelfish,12
160,9836,gray angelfish,14
160,9836,foureye butterflyfish,7
160,9836,foureye butterflyfish,4
160,9836,foureye butterflyfish,6
160,9836,beaugregory,7
160,9836,beaugregory,7
160,9836,beaugregory,7
160,9836,beaugregory,7
160,9836,bicolor damselfish,4
160,9836,bridled goby,6
160,9836,bridled goby,3
160,9836,colon goby,4
160,9836,bluestriped grunt,21
160,9836,bluestriped grunt,21
160,9836,bluestriped grunt,19
160,9836,bluestriped grunt,22
160,9836,bluestriped grunt,21
160,9836,bluestriped grunt,17
160,9836,bluestriped grunt,22
160,9836,bluestriped grunt,22
160,9836,bluestriped grunt,22
160,9836,bluestriped grunt,22
160,9836,bluestriped grunt,22
160,9836,white grunt,15
